187.4500,188.6000,186.0000
189.1500,193.3000,189.1000
192.1100,193.5500,191.0100
191.7800,193.5200,191.7800
192.9700,198.2300,191.8500
199.2300,199.8800,192.5600
197.4000,203.6400,195.4600
201.3300,202.9300,193.4800
193.4500,196.9000,192.2300
195.2500,195.9000,187.7200
190.6400,194.2500,188.7800
194.5000,198.1000,191.8300
195.3800,197.7100,193.1800
194.3300,195.9300,190.5000
195.3800,197.3900,194.0500
196.0000,200.0100,194.1300
200.8900,205.0200,198.6600
204.6400,205.3000,196.7100
192.5000,196.2500,192.0000
194.5400,195.3600,188.1200
188.6900,189.3300,180.3200
182.2000,182.2400,176.2900
179.2700,189.4100,179.1500
188.5900,188.8600,185.2000
190.0200,194.7000,186.3400
193.8700,196.3600,191.7200
194.3800,196.6600,190.6300
215.6400,216.8000,203.6600
205.8600,213.3700,205.8100
206.4700,207.7500,202.6000
205.2600,206.4000,195.5100
196.9600,200.0200,194.5300
200.7600,201.6000,189.4600
191.9700,192.2100,185.2500
186.6600,192.3200,186.0700
182.8900,193.0800,181.0000
193.6050,199.8400,193.0800
194.7000,199.3300,194.3000
198.3500,199.7500,196.8100
198.2700,198.8400,196.6600
196.6700,198.9000,190.3900
193.3000,194.4800,188.6600
182.8000,189.8500,182.2300
189.3800,189.9200,185.5100
186.0000,189.8700,185.8500
189.2900,189.7500,185.3900
185.9500,187.6700,184.3600
186.1300,187.7500,184.3100
186.7000,187.2500,185.0700
187.5200,189.6000,187.0300
189.1000,189.8500,184.9700
184.2100,184.6500,180.1600
181.0100,181.2000,177.4000
180.4400,180.9500,177.1500
178.3300,178.4000,172.5700
175.3000,180.0000,174.2100
176.7000,178.6100,175.0100
177.1300,179.6400,175.8000
178.8100,180.4000,178.3100
179.3500,182.1700,177.2500
181.1800,181.9400,177.8500
177.9700,180.2400,177.9700
180.7000,180.8600,179.2000
181.6800,184.8000,180.9500
181.0500,183.2800,178.0700
180.6400,181.4500,179.6000
177.9500,181.3900,177.6400
181.4600,182.9500,179.9900
179.9500,185.3200,179.8400
187.8900,190.2600,187.5700
188.6900,189.6500,187.5800
188.7800,194.6200,188.6400
193.6900,195.1000,191.4500
193.0900,194.8000,192.3200
193.0000,194.4200,189.4100
193.4700,194.3200,189.7300
193.0000,194.3600,190.1000
190.1000,190.3400,184.6600
184.9600,187.8800,183.4900
189.3300,192.0000,188.0300
198.5800,200.5000,195.9100
200.4200,205.0000,199.3200
222.5000,224.0000,214.2600
217.7000,224.7400,217.5200
220.2200,222.0000,218.2900
217.9900,220.8500,216.7400
219.5600,222.0800,217.7100
222.1700,222.2500,217.8200
222.0500,223.7000,220.2100
221.8500,228.1500,221.3200
227.2300,229.8800,226.9990
228.6200,228.6200,225.8800
228.4000,229.2500,226.4700
228.0000,228.5000,225.4300
225.2500,227.8000,224.7200
228.9700,231.9800,227.9300
230.7100,232.2300,228.2000
229.1800,231.0900,227.3200
229.6800,231.6200,228.5700
230.5400,233.4500,230.2000
233.6100,239.9700,233.5200
240.3400,241.1700,238.2700
240.9800,241.6700,239.6500
243.2200,258.1000,242.7100
256.8500,265.4400,253.5000
252.7300,260.9800,250.6300
260.9600,263.7600,258.3000
260.4600,266.0500,259.2500
269.4300,278.4000,269.3700
283.0500,292.8900,282.0200
288.8500,289.7800,284.6000
286.7900,289.3000,277.4100
282.3600,293.7500,281.8300
297.5000,299.5900,290.3000
292.8500,293.1900,278.0000
284.7200,288.5000,280.5600
287.0000,287.2800,280.0200
279.8200,284.1900,276.5200
278.5900,281.2400,277.7500
275.0000,277.3000,267.4300
274.2600,278.3000,273.0700
279.0000,280.3000,275.9000
276.0900,287.6720,271.7300
288.0700,290.3000,284.9700
289.6900,292.3200,288.6700
287.9100,294.8100,286.5000
290.9500,298.0000,289.5800
299.0000,304.4700,293.8600
306.5600,309.2500,302.0000
302.6700,304.3800,292.1500
294.3400,298.9300,291.0400
295.0800,296.2400,289.2200
292.1000,295.9800,290.2300
297.3000,297.6000,291.3800
289.3900,295.8000,288.5100
296.0100,297.5000,294.0500
296.4000,296.6000,291.0200
293.3900,294.4000,290.9300
292.5100,299.2400,292.1000
305.3400,306.7500,300.0700
301.2400,303.4000,299.7800
300.0000,301.9000,297.7500
302.1000,310.3500,301.8000
305.5700,312.6088,301.8000
314.0500,317.8000,311.2100
306.5600,309.2500,296.3300
302.3900,303.2900,294.9600
295.0100,298.0000,292.0900
298.2300,298.2300,292.4000
297.4100,297.4100,293.2800
292.8400,292.8400,286.9900
288.1200,292.5000,288.1000
291.4500,299.5200,291.1200
298.0000,299.7200,295.6000
295.5500,299.0000,295.2500
297.5000,298.5100,291.3100
293.6000,295.6500,290.4900
291.9600,292.6800,288.5100
291.3000,292.3300,284.8800
285.8900,286.5800,280.6200
283.3600,290.2000,281.6400
289.8000,292.7700,283.7700
284.8800,287.7900,283.3400
285.5100,286.5700,284.0000
275.9700,280.5000,275.0000
280.9900,281.4500,279.6200
281.0800,281.4700,273.3500
276.1600,279.7400,274.1200
277.5700,284.7500,276.4500
282.5500,284.0000,279.9700
283.4800,285.0200,282.6600
282.2400,289.1200,282.2400
287.3900,289.5100,285.8800
288.2300,288.5000,284.3600
285.9100,287.5000,285.0000
286.5100,289.9900,286.4400
289.0000,289.3900,286.8000
285.8900,295.5000,285.2800
294.8300,299.2800,293.3600
297.2800,299.1000,296.5600
301.7500,311.4200,301.0000
309.0000,315.5300,306.1700
308.7300,313.2800,300.3000
299.5200,306.7500,297.9100
304.0200,304.5000,299.8700
301.0000,306.0000,300.7100
306.1500,311.3000,305.2300
308.4100,313.7600,305.9600
311.5000,319.2200,310.1700
313.0000,317.2100,312.5900
319.5000,320.9500,312.5600
314.9500,318.4100,313.3800
314.2200,315.1000,305.6000
306.6800,310.7200,306.0800
314.2200,317.5000,312.2900
313.6300,320.1100,312.7900
319.9500,321.2800,310.7400
312.6900,314.9000,308.0000
314.1400,314.4800,310.0900
315.0100,316.6700,310.5400
313.3100,314.8200,309.1500
310.6100,312.6500,304.8600
305.2000,307.1900,299.0000
302.0000,302.0000,290.6850
299.9000,300.2300,292.5400
297.5000,305.2000,294.5600
304.9600,307.9600,302.7400
304.0000,309.8700,303.9600
309.9900,311.1300,301.2100
345.6300,346.4300,333.0000
343.3700,349.3000,342.1900
345.3700,347.4000,342.8600
346.2800,356.0000,346.1900
357.0900,357.0900,351.6800
355.6000,358.9500,355.0200
360.2400,374.7500,359.5100
371.8600,383.9000,369.0100
381.7000,385.0000,377.1700
382.2400,386.5800,381.3800
389.9800,391.7900,385.4500
394.9400,397.4700,392.1500
394.2500,395.5900,388.5800
386.6700,388.2900,378.0300
378.3600,391.3500,377.4300
395.1200,396.9000,388.8500
392.2200,398.2200,391.5300
394.3800,397.0000,390.9500
396.2000,398.8500,394.1100
401.8000,403.8100,399.5300
403.4900,404.5000,399.8500
399.1700,409.9800,393.4900
408.6500,417.3100,406.2300
417.0400,424.7200,415.7800
425.7800,428.7500,425.3000
430.1100,431.2400,422.4400
424.4600,426.4000,402.1400
404.2600,408.4500,395.5600
409.1000,415.4400,408.2900
416.9400,419.5300,413.8600
417.0000,417.5000,404.2800
408.7000,416.4100,401.7000
406.2100,406.7000,399.0100
405.3000,410.6500,402.6400
415.0000,415.7800,408.5600
414.6300,415.2100,409.9500
412.5000,418.0000,411.6400
417.0400,419.7300,415.4900
419.1100,423.1400,416.5000
425.3400,432.5000,422.7500
432.2000,446.2100,420.1100
427.9000,432.2000,424.6700
433.5500,436.8600,420.7100
431.7650,432.8600,425.9300
432.1500,432.5000,428.7800
431.8600,431.8600,422.7600
424.3400,427.7800,421.2600
428.0300,428.7300,419.1700
417.2700,418.2100,413.7400
422.5200,435.6700,418.2200
443.9000,448.9600,439.7500
446.0000,451.5500,441.5000
456.9500,470.5000,453.2400
466.4100,473.4000,460.9400
464.4200,470.2500,462.0400
471.4500,475.1100,469.1800
473.7300,474.9900,461.5000
464.3100,466.8900,461.6100
463.0600,469.9000,462.5300
447.3000,457.3600,443.2500
450.9400,453.4900,433.0000
438.7000,440.0300,394.7400
407.6500,428.3900,405.7300
436.7000,444.9500,434.4800
451.6500,454.2300,429.2200
439.5400,439.9900,423.5600
434.8700,438.2200,428.9800
429.2300,433.2800,425.0000
430.8600,439.6000,423.9730
389.3900,402.0000,387.5200
404.0900,406.5000,395.9800
393.6200,393.9000,372.5700
385.3100,389.9000,379.5600
382.9900,383.7000,363.3450
368.8900,370.6900,354.6700
371.2000,374.4000,356.1100
361.9500,364.5000,353.1400
346.2500,350.6000,341.8900
345.3300,351.6900,342.4000
341.2700,346.0000,337.8300
345.6700,367.0000,344.4900
370.0800,372.1400,363.6200
366.4400,373.5400,365.1100
367.1500,368.9500,363.8600
365.6100,381.2400,365.3900
377.3000,380.0700,373.4900
381.2700,391.7000,380.2800
393.2000,397.5400,338.5100
368.5600,369.4500,361.3000
364.2800,381.1000,362.2000
384.3000,387.2400,375.7600
380.9100,383.4000,367.1400
365.0200,368.4500,358.1500
353.9350,360.0300,350.5411
355.3900,358.5300,341.5000
343.5200,344.5000,331.5500
340.9300,346.1000,335.4500
337.1450,352.3700,332.6200
350.7700,352.3000,340.5300
348.6100,348.7500,337.9000
338.8000,341.7800,334.9300
342.3400,350.0900,341.5400
350.0100,351.6600,339.0800
339.7500,344.1000,337.5000
342.3500,345.7500,340.2000
368.6000,370.0900,362.5100
367.0900,371.7100,365.0000
371.7100,377.8600,371.1700
379.9400,399.0000,379.5100
389.2200,393.5000,383.6100
388.7400,391.8700,384.0300
389.5300,392.4700,387.9300
389.9000,404.9000,388.1400
408.2050,414.5700,402.8200
406.4900,413.8900,405.4300
412.4100,412.8500,404.0200
407.0800,417.1700,405.2500
416.4200,419.1000,406.2200
409.0000,411.3300,405.1900
408.6300,409.7600,400.5000
403.4500,412.5000,400.8400
407.9300,409.8300,401.5000
412.5700,413.6400,406.7300
411.0100,416.0000,408.2000
448.9050,450.7200,436.1700
439.4000,444.7000,436.5200
439.6300,441.0400,426.0000
427.7400,430.0400,423.5300
422.9100,426.9100,419.3900
418.6250,425.7300,416.3000
418.4700,419.4400,398.5500
401.0800,402.4900,388.4000
396.3500,401.5000,390.8800
395.0300,398.8700,392.2100
397.6000,400.6800,391.7800
395.1100,397.1200,390.0500
395.6950,409.0000,393.7500
408.3100,411.7100,401.8600
403.4200,404.7100,384.9800
383.5400,384.8700,373.5500
375.9300,380.1500,368.2500
375.9900,376.8600,369.8900
370.6100,379.8400,370.2200
378.7800,381.8100,370.7100
373.2800,374.5000,360.5700
367.8500,373.0300,365.2500
374.2100,383.8800,373.5600
377.3500,383.4400,371.6100
379.0800,383.0000,372.3100
384.5500,385.8800,380.0300
378.2800,381.0000,371.4500
373.8020,378.2500,366.7800
373.5400,382.9900,371.6000
386.8400,387.0800,377.4500
376.1800,381.4500,374.1500
376.5850,390.0000,376.3000
393.2400,394.8600,386.5000
387.7500,394.2700,378.5900
392.1900,395.4300,385.3500
388.3400,390.4900,381.0000
380.9000,387.0000,378.1200
389.8300,391.1000,378.5200
386.6200,392.2500,383.0000
389.1000,390.9300,388.0000
390.8500,394.8000,386.9800
388.0300,391.8700,386.5100
391.0600,404.0000,389.7500
401.5800,406.0000,388.0000
402.7600,409.7500,400.7400
406.7500,408.3000,403.2500
405.7100,408.0000,401.0100
404.0100,406.4800,401.1300
407.9900,418.2000,405.8200
415.6000,419.3300,412.3300
420.0400,423.7700,419.4500
421.5200,422.8000,415.6400
423.3750,425.3800,421.9800
426.0500,427.8900,415.8800
423.4400,425.2300,416.3800
418.5050,425.0500,413.0300
422.0900,422.7400,416.7300
414.0000,418.3400,406.8300
410.3300,411.4900,398.6100
404.6250,411.0000,403.7200
409.7500,410.5700,397.7400
395.0100,401.1400,394.6600
404.2800,404.4400,385.6600
386.1400,391.7500,377.6900
392.8200,393.8900,381.2100
385.0200,391.3100,383.8000
388.2000,391.9100,383.0000
387.3700,387.4900,377.9500
382.0000,389.5600,381.7300
388.0000,389.1700,383.3100
385.1100,385.7700,375.5100
375.6000,377.1700,365.2000
364.9800,377.9100,363.3600
379.5600,380.6800,371.7500
371.5000,379.7300,371.1500
382.8200,384.5000,379.0900
382.8000,384.6800,376.3600
373.8800,377.6700,372.4600
374.4000,375.2800,368.0000
371.5000,375.1300,368.6700
374.1100,381.6699,372.6000
383.4800,388.4500,382.1200
386.3900,390.0000,383.9200
386.3100,387.0900,380.7500
378.1000,379.0000,375.2200
377.7340,379.2600,374.8400
377.6400,378.2700,372.6600
374.4400,376.4000,372.2600
373.0800,375.3200,372.5000
375.6100,380.9500,375.0000
380.7800,382.3200,377.2000
379.2100,384.6500,378.5100
381.4940,382.1500,378.2000
380.9950,381.2800,377.1900
379.8700,385.4000,377.4400
382.1000,383.1900,379.6600
379.3900,381.7500,377.4000
376.7200,380.7900,376.7200
378.2600,384.6900,377.7700
385.0000,392.7300,384.8800
395.1500,406.7600,395.1000
404.3000,406.2800,401.9300
407.4800,410.0500,406.7400
410.0000,418.6900,409.4700
415.4600,415.4900,392.7400
407.1000,407.3900,394.6200
400.3000,408.4500,399.8600
404.9800,407.4500,401.3600
405.5800,409.4500,402.5000
405.5000,407.6800,401.7700
406.3000,411.2200,402.3700
404.0800,406.9800,400.5400
405.1250,405.6200,401.4100
401.9000,406.0000,400.8000
401.2900,406.4600,398.1900
404.9700,415.7700,403.0500
414.7000,418.2400,410.8600
410.2200,421.9100,409.7501
424.8000,431.9500,423.4200
431.5600,437.8500,422.3900
425.0200,429.9100,423.7600
428.5600,429.6800,424.0000
427.7600,429.5000,425.5600
427.7000,429.2000,421.3400
420.3000,423.7500,416.7020
422.9950,424.7500,417.5000
420.2300,454.9100,419.5700
458.9900,460.1000,453.5900
462.2800,484.6400,460.3700
476.2800,477.8600,471.4100
477.4350,488.5000,475.1100
487.6800,491.9600,484.2000
483.9010,485.2400,472.4900
474.8200,480.4600,470.0100
478.0600,482.1600,473.8400
478.7550,479.1300,465.2600
467.5000,473.7300,466.3800
472.2300,473.7500,465.0615
473.7700,479.6600,472.3300
476.9550,479.0200,471.7700
470.3500,481.7400,468.6000
476.5000,479.4900,471.8600
473.7800,474.7200,470.2900
474.9000,481.1700,474.1400
480.7000,489.9500,480.5000
493.4300,499.8500,491.9300
495.0000,497.6800,492.5600
493.2500,499.6600,493.0000
498.4000,498.4000,492.6500
496.5400,510.0000,495.8300
510.9700,513.0000,505.7800
504.5000,507.5000,504.0000
501.3700,501.7800,484.7500
481.0950,489.8600,477.0300
494.2400,494.7400,482.2500
484.1900,490.4000,481.5500
485.9800,488.3900,478.5000
483.0000,487.4300,479.3500
487.4000,489.4400,484.8900
486.9600,492.4000,484.5200
490.2300,491.8000,482.4200
481.9400,488.6000,480.0000
484.9200,488.9000,483.8000
483.8500,486.3600,480.2800
484.6900,485.5000,477.0200
480.2500,483.7500,477.2600
482.6350,484.1100,479.8400
482.5000,482.7400,460.7200
461.7200,469.3100,458.5000
470.0000,471.5000,462.3300
464.1850,465.2500,452.3405
457.5000,458.6400,452.7300
456.5200,459.4700,454.5900
460.0000,468.0800,459.1000
467.1200,468.5800,462.2500
462.1000,464.4700,459.8600
466.0000,476.6600,461.1100
469.0000,483.9500,468.3500
482.5000,487.5000,478.1100
487.6900,489.8700,482.2000
485.4500,488.2500,481.2000
484.4300,493.5500,482.0400
497.2000,501.7500,496.1800
501.9900,505.0000,500.0000
507.5500,513.0000,503.3000
503.3950,507.7700,494.3800
494.5200,496.4800,487.4300
487.9800,490.7600,486.7400
492.5000,492.6500,478.5000
480.7900,484.7500,477.2900
484.4450,499.5400,483.2900
501.0000,504.5000,485.6600
490.9300,497.9000,487.0300
498.0000,498.7500,490.5000
494.0000,498.0000,491.2200
496.4900,505.0000,495.5100
506.0000,506.0100,481.5300
482.6100,485.0000,477.8100
477.5000,478.0000,466.1900
468.1000,473.3000,467.2600
473.8200,474.3500,468.7800
468.0500,473.7500,465.1500
471.6500,472.6800,461.5000
460.6800,462.3900,455.0200
459.1550,462.7800,457.2600
460.0000,469.1300,459.2200
466.0000,466.1300,460.7200
462.8000,470.1500,462.0600
468.4700,472.7500,464.7100
469.8400,478.6800,467.7400
478.6900,484.2400,474.3900
475.7500,476.9500,467.8000
472.8300,475.2500,463.7500
455.0000,459.8000,447.1700
450.4100,453.6700,443.0400
442.6700,452.4200,440.0000
445.1100,448.7000,438.6800
437.0200,445.5000,437.0000
447.4700,459.0000,447.3800
462.6900,463.1400,454.2900
459.2200,465.5000,454.1000
458.0000,458.4000,450.1000
452.5700,455.2500,451.1100
450.1100,451.9300,442.8300
443.2300,448.6600,439.0000
447.8600,449.8220,443.9400
445.6500,446.7000,439.8900
443.2500,448.5000,440.6300
445.7900,447.6000,443.6000
445.3000,456.5700,445.2150
455.6100,462.1700,452.5300
461.4500,463.3900,457.0800
460.5500,465.0000,455.6200
463.5500,465.2300,460.3400
461.8700,465.4400,460.1500
464.5500,466.0000,455.0000
462.1000,463.4000,456.1400
457.7600,458.5300,452.1200
464.0500,474.2500,464.0000
472.1400,473.0000,469.5800
471.3000,472.0900,469.6200
472.9800,473.0000,465.5900
467.0900,470.7900,465.1600
466.0600,469.4000,462.6100
464.0000,468.0000,462.2400
468.4500,468.7700,463.3600
468.4570,476.9900,468.1500
473.8000,476.3900,471.6000
471.2600,479.9000,469.5300
474.5000,481.9500,469.5900
490.5200,492.5000,482.0200
480.1000,485.0000,478.2600
478.6100,479.9800,475.5500
480.0000,481.3700,476.1100
478.1000,484.4500,477.1100
480.0700,482.4000,478.3300
479.1500,481.3500,471.3800
472.1900,472.8100,464.1700
468.6500,471.0800,465.7300
466.2200,474.0700,465.2900
470.1200,474.8400,465.8800
472.1400,472.8200,466.4700
466.1300,468.1700,464.7300
466.1500,471.7300,463.8800
467.0400,469.4900,461.0200
461.8300,467.0000,461.0000
465.4800,467.5100,460.0000
461.9600,462.5400,457.4100
462.0000,473.1400,459.0200
472.4600,475.2200,470.8100
472.0300,472.7000,469.7500
469.5300,479.2000,466.7200
473.0000,479.0100,473.0000
480.8206,483.4103,473.7500
475.1500,479.2000,471.5000
479.7000,484.9500,477.2700
485.0000,491.8000,484.0000
484.5000,498.8400,483.0000
500.5600,508.7800,497.0600
501.0000,505.0200,497.9300
497.9100,510.5100,497.5900
509.7500,519.0000,506.6100
516.7500,520.7800,515.2600
519.7500,526.5000,512.5100
516.2000,519.6400,509.4600
514.0200,518.2500,510.0000
508.7100,511.6700,503.1700
507.0870,508.5400,498.6900
505.3800,505.8800,501.7000
508.1900,509.0000,501.2300
506.1800,516.0000,504.2400
514.0100,517.2500,511.5400
516.9600,518.7500,509.0600
510.9800,515.2900,506.2800
516.4200,524.9900,516.1000
528.9800,534.9900,523.3800
532.7300,533.2000,526.2400
525.0000,527.9900,519.5600
524.8800,529.5000,523.8000
526.0200,527.4000,519.4600
525.4900,531.8500,524.2000
531.0600,534.4000,527.5000
535.5600,544.4000,532.1500
541.2500,543.8700,538.7300
543.0000,548.7400,540.2600
543.7900,547.0000,541.6500
543.6100,546.5000,540.0100
545.8600,547.3200,540.2200
547.9100,552.6700,547.2500
550.3000,558.5800,549.3100
555.0400,557.7300,552.3800
553.8900,554.5000,543.8100
553.4600,553.5200,542.2400
511.9000,523.1800,509.5000
519.0100,520.0000,512.1500
509.3000,518.6900,507.1100
516.9800,517.0200,505.5600
508.7400,512.5900,498.8800
508.5300,516.6200,505.5000
512.9200,519.3400,510.5000
520.2300,520.4400,510.0000
510.5000,516.5100,508.1400
513.7200,514.9900,509.0000
510.0500,513.2000,503.0000
503.0000,510.1500,502.5000
509.7500,519.8800,509.0400
519.3400,525.7800,517.0900
520.8000,526.8200,514.6300
510.1800,518.7200,505.6300
519.5400,519.7500,513.0300
515.7200,517.4000,508.0000
509.0000,511.6900,496.7100
492.0200,496.4300,480.4600
497.4400,501.0000,491.6500
502.4600,502.5600,496.0000
498.9400,508.1600,497.7700
509.9600,516.2500,509.2500
516.0000,516.1300,507.0000
512.6100,515.5500,508.5000
514.4300,517.4500,511.4000
511.5300,514.9800,505.7900
507.8400,513.3000,507.2300
512.3600,515.4000,510.5780
513.1000,516.5000,511.4700
515.0200,528.0000,514.6200
523.4000,529.4800,522.2500
529.3600,529.8300,518.2400
517.8600,521.2400,516.8000
521.2800,522.0700,510.8800
516.9900,521.6500,515.7300
520.5300,527.9800,519.0000
524.0600,527.2100,523.2200
523.2000,530.2700,522.2200
526.5300,529.2800,524.0700
526.5200,537.2500,524.2700
539.2700,549.4499,538.8600
547.0000,556.8000,546.0301
556.3400,560.7900,552.8300
561.0000,571.4600,560.0000
564.0000,569.5600,562.8600
570.4000,571.7899,563.8100
571.7300,571.7400,565.7800
567.0000,569.5500,564.1200
569.9700,584.3500,569.6100
583.3800,596.8100,580.0100
586.2500,588.9900,580.3600
585.0900,585.0900,577.0600
587.1100,596.0000,587.0100
595.0000,610.2600,593.9500
615.1100,623.7800,608.3900
621.3600,625.6800,616.8000
633.6400,641.4100,609.0000
623.9800,638.4000,618.2400
638.4700,639.8600,615.5500
618.4900,625.9200,611.9900
630.4500,634.0000,621.5900
635.4100,641.3700,628.5000
654.5600,658.4900,643.2300
638.6700,655.0000,636.2800
661.2500,677.6000,660.0000
672.7100,677.4700,659.5600
678.6800,678.9700,663.5500
674.0300,676.5400,668.0600
677.7700,680.0000,672.0900
677.5100,699.9100,677.5100
700.6900,707.0000,696.0400
702.7900,713.7200,701.7800
710.5100,713.5800,697.3400
706.9900,730.2300,706.0700
737.5600,741.7900,725.0000
741.1300,747.2400,723.1400
734.6000,734.8900,677.1800
675.7800,681.8800,661.2100
657.7400,669.9300,626.2100
644.9900,660.9200,632.0700
673.2800,675.4900,636.2700
638.5700,647.5000,624.0000
633.9400,635.4900,616.0200
629.5900,636.7700,618.5000
636.4800,659.1000,632.8700
643.7700,669.9700,642.0801
670.0000,678.2800,668.1100
680.2000,693.4000,665.0000
674.8000,676.4300,650.2600
682.1100,694.3000,672.1400
690.7500,702.7900,687.7700
711.0000,711.0600,682.1100
691.0100,695.0000,681.1400
678.3100,692.0000,677.1201
692.7300,698.9300,687.5000
697.8000,716.5600,697.0100
714.9900,718.0000,710.5000
715.9900,724.8000,714.0000
719.9400,720.9900,698.7800
714.0000,714.3200,688.5000
696.3100,697.6200,681.2100
687.5100,699.7000,687.2600
688.0000,695.4200,663.6700
674.1600,676.7100,652.5000
674.2100,679.5000,669.0000
685.8300,691.0000,680.6100
697.8800,699.2600,693.2400
694.9900,700.7300,693.0600
698.9900,713.2200,698.2100
707.0700,716.0000,700.7383
704.9300,707.9500,696.5400
698.5700,702.4900,690.5800
692.8700,697.3700,677.7301
685.2600,686.8500,676.5200
679.6900,680.9600,655.0000
653.9400,662.2800,637.3500
653.0000,659.9600,631.0000
630.0400,653.3400,622.5100
645.0100,657.2000,640.1100
642.7000,649.4700,630.1100
651.1400,657.4000,645.2500
645.9000,649.0500,635.3800
628.9700,639.9900,601.9300
620.7600,625.7400,598.0100
608.3600,609.9900,598.4500
562.0300,597.5000,561.2000
560.7100,568.0000,519.0000
558.8000,579.6900,554.1400
591.8100,595.0000,566.1800
570.9700,572.2390,548.6000
560.4700,561.3300,540.6700
549.1900,560.4300,543.5100
539.0100,573.0000,534.2901
528.6700,536.6700,510.0000
509.0700,512.7800,492.5500
489.4300,509.0000,488.5200
511.1400,511.1700,497.9300
496.8600,514.1900,494.7600
509.4100,517.7300,508.7000
520.5200,523.7100,513.4000
523.3900,530.6000,513.0300
522.5000,534.9900,518.6900
538.3500,541.0400,531.0000
528.3100,532.6600,524.3300
534.9400,535.0600,506.5000
503.5100,511.0100,498.8200
512.8500,513.2100,499.5000
502.0600,509.0000,497.5501
505.9500,506.5000,485.7400
461.2000,466.4700,446.8500
460.1300,475.4900,459.6400
470.5000,479.0900,467.3600
471.8700,479.7400,464.6500
471.5100,472.7200,450.1100
450.9500,453.3600,435.7800
445.2500,454.1700,444.0000
447.6900,453.3000,431.1800
428.8800,440.0000,426.2400
428.8300,431.0000,413.0400
425.2600,440.1500,424.6500
440.0100,447.8800,438.0700
432.6700,446.9800,428.7800
442.9800,449.3400,430.6200
427.9900,433.7100,412.1100
428.9800,440.8400,425.5301
441.1100,447.5000,431.6700
427.3200,435.7000,417.5000
438.4300,465.7800,437.7200
457.4600,457.4700,446.0000
452.5900,462.8700,449.2900
446.0000,448.6100,440.4900
447.4600,453.5690,434.3100
435.6400,442.6900,432.0100
447.7400,466.5000,446.8700
469.9000,475.7400,460.3900
461.7300,463.2900,448.1300
457.0100,477.8300,456.2000
477.0300,485.4400,473.5300
473.0400,474.1400,462.0100
469.1300,472.0000,457.5400
464.9600,473.8640,461.8500
464.0700,467.2600,455.0100
457.1600,457.4500,450.1500
458.1300,459.7200,443.7200
444.4000,458.2800,441.0000
455.6300,459.3700,446.5200
535.2100,547.7000,524.7700
539.3900,542.5900,530.2900
537.5700,560.8299,537.5600
557.9400,559.3100,540.9500
551.2900,554.4900,540.0200
549.0200,553.0000,542.7300
545.8800,556.8100,539.0000
550.8300,563.4000,550.0100
562.2100,584.8600,558.4700
578.3100,594.9300,576.9720
598.4900,602.4500,579.3000
